order_id,date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag,month,day,day_of_week,day_of_year,week_of_year,is_weekend,day_of_week_sin,day_of_week_cos,month_sin,month_cos,category_code,brand_code,city_code,state_code,region_code,customer_segment_code,payment_method_code,fulfillment_type_code,return_requested_code,device_type_code,order_status_code,product_code,lag_1,lag_2,lag_3,lag_7,rolling_mean_3,rolling_mean_7,rolling_std_7,expanding_mean,product_avg_sales,predicted_sales,revenue,stock_status,recommendation
ORD50413,2024-03-31,1003,Gaming Headset,Electronics,VisionOne,CUST3001,VIP,North,Delhi,Delhi,3,2170,0,147,99,Card,Marketplace,Delivered,No,4.1,Desktop,SAVE15,A,High repeat orders,Yes,3,31,6,91,13,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.0,22.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,2.0,2.0,2.0,2.3333333333333335,2.5714285714285716,0.7867957924694431,2.7058823529411766,2.7058823529411766,2.906115436419001,6306.2704970292325,Overstock,Apply Discount
ORD50414,2024-03-31,3003,Smart Scale,Health,HealWell,CUST3045,Repeat,West,Vadodara,Gujarat,2,2465,15,92,99,Card,Direct,Processing,No,3.9,Mobile,Unknown,A,Seasonal demand,No,3,31,6,91,13,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,3.0,9.0,15.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.3529411764705883,2.3529411764705883,2.06316882280965,5085.711148225787,Overstock,Apply Discount
ORD50419,2024-04-01,1003,Gaming Headset,Electronics,VisionOne,CUST3013,Repeat,West,Vadodara,Gujarat,2,2170,15,120,67,Card,Marketplace,Shipped,No,4.1,Mobile,SAVE15,D,Stable demand,No,4,1,0,92,14,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,1.0,22.0,15.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,9.0,3.0,3.0,2.0,3.0,2.6666666666666665,2.7142857142857144,0.7559289460184545,2.7222222222222223,2.7222222222222223,2.5116514240919736,5450.283590279582,Overstock,Apply Discount
ORD50417,2024-04-01,3002,Protein Powder,Health,NutriCore,CUST3052,Repeat,East,Kolkata,West Bengal,6,1260,15,99,0,UPI,Direct,Delivered,No,4.1,Mobile,MEGA5,A,Premium segment,No,4,1,0,92,14,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.0,15.0,10.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,15.0,4.0,4.0,6.0,5.0,4.666666666666667,5.428571428571429,1.3972762620115429,6.0,6.0,5.636338281916473,7101.786235214756,Overstock,Apply Discount
ORD50416,2024-04-01,5003,Programming Basics,Books,MindPress,CUST3008,New,North,Delhi,Delhi,14,665,5,244,99,COD,Direct,Shipped,No,4.5,Desktop,MEGA5,A,High repeat orders,No,4,1,0,92,14,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,13.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,8.0,13.0,11.0,11.0,10.666666666666666,10.428571428571429,2.1491969707422394,10.214285714285714,10.214285714285714,13.557727272727274,9015.888636363637,Overstock,Apply Discount
ORD50418,2024-04-01,2002,Denim Jacket,Fashion,UrbanBeat,CUST3073,New,East,Bhubaneswar,West Bengal,3,1770,10,139,0,Card,Direct,Delivered,Yes,3.6,Mobile,Unknown,C,Stable demand,No,4,1,0,92,14,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.0,21.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,0.3779644730092272,2.8,2.8,2.871147820616856,5081.931642491835,Overstock,Apply Discount
ORD50415,2024-04-01,5002,Startup Playbook,Books,BookNest,CUST3004,Repeat,North,Jaipur,Delhi,8,1870,8,197,103,NetBanking,Direct,Delivered,No,3.6,Tablet,Unknown,A,Premium segment,No,4,1,0,92,14,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,8.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,21.0,5.0,5.0,4.0,5.0,4.666666666666667,4.714285714285714,0.4879500364742654,4.9523809523809526,4.9523809523809526,6.313490604011648,11806.227429501781,Overstock,Apply Discount
ORD50421,2024-04-02,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3079,New,East,Guwahati,West Bengal,4,1985,0,162,67,COD,Direct,Processing,No,4.0,Desktop,MEGA5,A,Stable demand,Yes,4,2,1,93,14,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1.0,17.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,4.0,5.0,5.333333333333333,4.857142857142857,0.8997354108424381,4.714285714285714,4.714285714285714,4.9343038642764805,9794.593170588814,Overstock,Apply Discount
ORD50420,2024-04-02,1003,Gaming Headset,Electronics,VisionOne,CUST3038,VIP,North,Delhi,Delhi,3,2170,0,143,103,NetBanking,Warehouse,Delivered,Yes,3.3,Desktop,Unknown,A,High repeat orders,No,4,2,1,93,14,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1.0,22.0,5.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,9.0,2.0,3.0,3.0,2.0,2.6666666666666665,2.5714285714285716,0.7867957924694431,2.6842105263157894,2.6842105263157894,2.890806854690825,6273.050874679091,Overstock,Apply Discount
ORD50422,2024-04-02,3003,Smart Scale,Health,HealWell,CUST3061,VIP,North,Lucknow,Delhi,2,2465,5,91,85,Wallet,Marketplace,Delivered,No,3.3,Mobile,FLASH30,D,High repeat orders,No,4,2,1,93,14,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,3.0,9.0,11.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.3333333333333335,2.3333333333333335,2.040766863283298,5030.490317993329,Overstock,Apply Discount
ORD50427,2024-04-03,1005,Power Bank,Electronics,ByteCraft,CUST3022,New,North,Lucknow,Delhi,5,2725,8,235,99,UPI,Warehouse,Shipped,No,3.2,Tablet,FEST20,D,Stable demand,Yes,4,3,2,94,14,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,1.0,3.0,11.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,13.0,7.0,5.0,8.0,5.0,6.666666666666667,6.571428571428571,1.272418020560705,5.821428571428571,5.821428571428571,5.676162640509944,15467.543195389599,Overstock,Apply Discount
ORD50425,2024-04-03,4003,Knife Set,Kitchen,KitchenHub,CUST3029,Repeat,North,Delhi,Delhi,3,1810,0,99,67,Wallet,Warehouse,Delivered,No,4.9,Desktop,Unknown,B,Discount-driven sales,Yes,4,3,2,94,14,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,4.0,11.0,5.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,10.0,3.0,3.0,4.0,3.0,3.3333333333333335,3.0,0.5773502691896257,2.75,2.75,3.1485102755617853,5698.803598766832,Overstock,Apply Discount
ORD50423,2024-04-03,2005,Casual Sneakers,Fashion,StreetRoot,CUST3066,VIP,South,Hyderabad,Karnataka,4,1585,8,188,85,Card,Warehouse,Delivered,No,4.2,Mobile,Unknown,C,Seasonal demand,No,4,3,2,94,14,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2.0,19.0,7.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,7.0,6.0,8.0,4.0,7.0,6.142857142857143,1.345185418269099,5.375,5.375,5.361551571762116,8498.059241242954,Overstock,Apply Discount
ORD50426,2024-04-03,5005,Exam Guide,Books,ReadSphere,CUST3014,New,West,Vadodara,Gujarat,21,480,10,260,0,COD,Marketplace,Delivered,No,4.6,Mobile,NEW10,B,Seasonal demand,Yes,4,3,2,94,14,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.0,16.0,15.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,12.0,14.0,13.0,10.0,13.0,12.714285714285714,1.3801311186847107,12.461538461538462,12.461538461538462,18.177202380952384,8725.057142857144,Overstock,Apply Discount
ORD50424,2024-04-03,4004,Mixer Grinder,Kitchen,CookCraft,CUST3060,VIP,West,Vadodara,Gujarat,2,1345,5,73,103,NetBanking,Direct,Delivered,No,4.2,Desktop,FLASH30,D,Premium segment,Yes,4,3,2,94,14,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,4.0,5.0,15.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,0.37796447300922725,1.9473684210526316,1.9473684210526316,2.035625691147229,2737.9165545930227,Overstock,Apply Discount
ORD50430,2024-04-04,2003,Sports T-Shirt,Fashion,FitWear,CUST3047,VIP,East,Bhubaneswar,West Bengal,9,1955,10,204,67,NetBanking,Direct,Processing,No,4.2,Tablet,NEW10,B,Seasonal demand,No,4,4,3,95,14,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,2.0,7.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,20.0,10.0,9.0,9.0,7.0,9.333333333333334,7.857142857142857,1.4638501094228,6.8125,6.8125,8.698709670462389,17005.97740575397,Overstock,Apply Discount
ORD50428,2024-04-04,2005,Casual Sneakers,Fashion,StreetRoot,CUST3016,New,East,Kolkata,West Bengal,6,1585,5,154,85,Card,Direct,Delivered,No,4.3,Tablet,MEGA5,A,High repeat orders,No,4,4,3,95,14,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,2.0,19.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,6.0,7.0,5.666666666666667,6.142857142857143,1.345185418269099,5.294117647058823,5.294117647058823,5.635102386781012,8931.637283047905,Overstock,Apply Discount
ORD50429,2024-04-04,3005,Massager Gun,Health,ZenPulse,CUST3035,New,North,Lucknow,Delhi,4,1725,8,67,103,Wallet,Direct,Shipped,No,3.3,Desktop,SAVE15,B,High repeat orders,No,4,4,3,95,14,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,3.0,24.0,11.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,11.0,4.0,3.0,3.0,5.0,3.3333333333333335,3.7142857142857144,0.9511897312113415,3.8461538461538463,3.8461538461538463,3.701494456912697,6385.077938174402,Overstock,Apply Discount
ORD50431,2024-04-04,3002,Protein Powder,Health,NutriCore,CUST3073,New,North,Lucknow,Delhi,5,1260,5,114,67,COD,Marketplace,Delivered,No,3.4,Desktop,Unknown,B,High repeat orders,Yes,4,4,3,95,14,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,3.0,15.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,6.0,4.0,4.0,8.0,4.666666666666667,5.571428571428571,1.3972762620115429,6.0,6.0,5.361746624975774,6755.800747469476,Overstock,Apply Discount
ORD50432,2024-04-05,3004,Resistance Band,Health,ActiveLife,CUST3009,Repeat,East,Bhubaneswar,West Bengal,5,1540,0,188,0,UPI,Marketplace,Shipped,No,4.4,Desktop,MEGA5,A,Stable demand,Yes,4,5,4,96,14,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,3.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,16.0,4.0,5.0,6.0,5.0,5.0,5.857142857142857,1.2149857925879128,6.3076923076923075,6.3076923076923075,5.4881059938474746,8451.68323052511,Overstock,Apply Discount
ORD50435,2024-04-05,4001,Coffee Press,Kitchen,MealMint,CUST3071,New,East,Bhubaneswar,West Bengal,3,1625,5,140,67,COD,Warehouse,Delivered,No,4.9,Mobile,Unknown,C,Premium segment,Yes,4,5,4,96,14,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,4.0,12.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,4.0,3.0,3.2857142857142856,0.48795003647426716,3.0,3.0,3.1067521706329906,5048.47227727861,Overstock,Apply Discount
ORD50436,2024-04-05,3001,Yoga Mat,Health,FlexFit,CUST3004,New,South,Hyderabad,Karnataka,4,1445,12,100,103,Card,Marketplace,Delivered,No,4.8,Tablet,Unknown,D,Seasonal demand,No,4,5,4,96,14,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,3.0,8.0,7.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,24.0,5.0,4.0,4.0,5.0,4.333333333333333,4.285714285714286,0.48795003647426605,4.791666666666667,4.791666666666667,4.21775951439181,6094.662498296166,Overstock,Apply Discount
ORD50434,2024-04-05,3002,Protein Powder,Health,NutriCore,CUST3050,New,West,Rajkot,Gujarat,6,1260,12,129,67,Card,Direct,Delivered,No,4.1,Tablet,Unknown,D,Premium segment,No,4,5,4,96,14,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,3.0,15.0,13.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,15.0,5.0,6.0,4.0,5.0,5.0,5.142857142857143,0.8997354108424355,5.9411764705882355,5.9411764705882355,5.4488269042427655,6865.521899345885,Overstock,Apply Discount
ORD50433,2024-04-05,3005,Massager Gun,Health,ZenPulse,CUST3035,New,North,Lucknow,Delhi,2,1725,5,68,49,Wallet,Warehouse,Processing,No,4.5,Desktop,NEW10,C,Premium segment,No,4,5,4,96,14,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,3.0,24.0,11.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,11.0,4.0,4.0,3.0,5.0,3.6666666666666665,3.5714285714285716,0.7867957924694426,3.857142857142857,3.857142857142857,3.0532110272669364,5266.789022035466,Overstock,Apply Discount
ORD50438,2024-04-06,3003,Smart Scale,Health,HealWell,CUST3021,Repeat,West,Vadodara,Gujarat,2,2465,0,114,67,NetBanking,Marketplace,Delivered,Yes,4.2,Desktop,SAVE15,D,Seasonal demand,Yes,4,6,5,97,14,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,3.0,9.0,15.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.3157894736842106,2.3157894736842106,2.076399035485579,5118.323622471952,Overstock,Apply Discount
ORD50439,2024-04-06,2002,Denim Jacket,Fashion,UrbanBeat,CUST3025,VIP,East,Bhubaneswar,West Bengal,3,1770,12,130,103,NetBanking,Marketplace,Delivered,No,4.0,Desktop,MEGA5,C,High repeat orders,No,4,6,5,97,14,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,2.0,21.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,2.0,3.0,2.857142857142857,0.3779644730092272,2.8181818181818183,2.8181818181818183,2.9584396896610907,5236.438250700131,Overstock,Apply Discount
ORD50437,2024-04-06,4003,Knife Set,Kitchen,KitchenHub,CUST3013,VIP,East,Patna,West Bengal,3,1810,10,88,85,Wallet,Warehouse,Delivered,No,4.1,Mobile,MEGA5,A,Discount-driven sales,Yes,4,6,5,97,14,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,4.0,11.0,12.0,3.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5773502691896257,2.761904761904762,2.761904761904762,3.015843329118705,5458.676425704856,Overstock,Apply Discount
ORD50444,2024-04-07,2005,Casual Sneakers,Fashion,StreetRoot,CUST3056,VIP,North,Delhi,Delhi,4,1585,10,209,0,UPI,Direct,Shipped,No,4.5,Mobile,Unknown,C,Discount-driven sales,Yes,4,7,6,98,14,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.0,19.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,6.0,4.0,7.0,5.0,5.666666666666667,6.0,1.290994448735806,5.333333333333333,5.333333333333333,4.988695284740258,7907.082026313309,Overstock,Apply Discount
ORD50441,2024-04-07,4004,Mixer Grinder,Kitchen,CookCraft,CUST3070,New,West,Surat,Gujarat,2,1345,8,114,99,COD,Warehouse,Delivered,No,4.6,Desktop,Unknown,B,Premium segment,Yes,4,7,6,98,14,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,4.0,5.0,14.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0,2.0,2.0,1.0,2.0,1.8571428571428572,0.37796447300922725,1.95,1.95,2.0537070598376337,2762.2359954816175,Overstock,Apply Discount
ORD50442,2024-04-07,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3051,New,East,Guwahati,West Bengal,4,1985,0,151,0,NetBanking,Warehouse,Delivered,Yes,4.9,Desktop,Unknown,D,Discount-driven sales,Yes,4,7,6,98,14,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1.0,17.0,6.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,6.0,6.0,5.0,5.333333333333333,4.714285714285714,0.9511897312113422,4.666666666666667,4.666666666666667,4.739694723957719,9408.294027056072,Overstock,Apply Discount
ORD50443,2024-04-07,1003,Gaming Headset,Electronics,VisionOne,CUST3020,New,East,Bhubaneswar,West Bengal,3,2170,5,144,99,UPI,Direct,Delivered,No,4.2,Desktop,FEST20,A,Stable demand,No,4,7,6,98,14,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1.0,22.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,3.0,4.0,2.6666666666666665,2.7142857142857144,0.7559289460184545,2.7,2.7,2.8723746684262386,6233.053030484938,Overstock,Apply Discount
ORD50440,2024-04-07,3005,Massager Gun,Health,ZenPulse,CUST3079,VIP,North,Chandigarh,Delhi,3,1725,8,68,67,NetBanking,Marketplace,Delivered,No,4.5,Mobile,Unknown,A,Seasonal demand,No,4,7,6,98,14,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.0,24.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,11.0,2.0,4.0,4.0,3.0,3.3333333333333335,3.142857142857143,0.6900655593423535,3.7333333333333334,3.7333333333333334,3.1952755021392694,5511.85024119024,Overstock,Apply Discount
ORD50445,2024-04-07,5005,Exam Guide,Books,ReadSphere,CUST3025,New,North,Jaipur,Delhi,12,480,12,355,103,UPI,Marketplace,Delivered,Yes,4.7,Tablet,SAVE15,B,Stable demand,No,4,7,6,98,14,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.0,16.0,8.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,8.0,21.0,12.0,14.0,14.0,15.666666666666666,14.285714285714286,3.0394235042348496,13.071428571428571,13.071428571428571,12.51619047619047,6007.7714285714255,Overstock,Apply Discount
ORD50446,2024-04-08,5004,Business Strategy,Books,BrightPages,CUST3054,New,North,Jaipur,Delhi,10,850,10,239,49,Card,Warehouse,Delivered,No,3.2,Tablet,Unknown,A,Discount-driven sales,Yes,4,8,0,99,15,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,2.0,8.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,7.0,8.0,5.0,6.0,6.666666666666667,6.571428571428571,0.9759000729485338,6.588235294117647,6.588235294117647,8.268433513858989,7028.1684867801405,Overstock,Apply Discount
ORD50448,2024-04-08,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3040,VIP,North,Lucknow,Delhi,7,1985,12,121,99,NetBanking,Warehouse,Delivered,No,4.3,Desktop,MEGA5,A,Seasonal demand,Yes,4,8,0,99,15,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,1.0,17.0,11.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,6.0,4.0,4.666666666666667,4.571428571428571,0.9759000729485331,4.625,4.625,5.262401892493324,10445.86775659925,Overstock,Apply Discount
ORD50449,2024-04-08,3004,Resistance Band,Health,ActiveLife,CUST3010,New,North,Chandigarh,Delhi,7,1540,0,180,49,Card,Marketplace,Delivered,No,3.9,Tablet,NEW10,B,High repeat orders,No,4,8,0,99,15,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,16.0,5.0,4.0,5.0,7.0,4.666666666666667,5.857142857142857,1.2149857925879128,6.214285714285714,6.214285714285714,6.112157194759044,9412.722079928928,Overstock,Apply Discount
ORD50447,2024-04-08,2001,Running Shoes,Fashion,SprintX,CUST3052,Repeat,South,Bangalore,Karnataka,4,1400,8,134,99,Wallet,Marketplace,Processing,Yes,4.2,Tablet,FEST20,C,Stable demand,No,4,8,0,99,15,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,2.0,18.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,17.0,6.0,5.0,6.0,3.0,5.666666666666667,5.0,1.000000000000001,4.222222222222222,4.222222222222222,4.830150478600283,6762.210670040396,Overstock,Apply Discount
ORD50455,2024-04-09,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3020,New,West,Ahmedabad,Gujarat,5,1985,0,154,67,NetBanking,Marketplace,Delivered,No,3.8,Tablet,Unknown,C,Stable demand,No,4,9,1,100,15,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1.0,17.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,7.0,4.0,4.0,4.0,5.0,5.0,1.2909944487358065,4.764705882352941,4.764705882352941,5.030918124339719,9986.372476814342,Overstock,Apply Discount
ORD50454,2024-04-09,5005,Exam Guide,Books,ReadSphere,CUST3019,New,South,Chennai,Karnataka,17,480,15,363,0,UPI,Warehouse,Shipped,No,3.9,Desktop,Unknown,D,Premium segment,No,4,9,1,100,15,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.0,16.0,4.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,8.0,12.0,21.0,12.0,13.0,15.0,14.0,3.1622776601683813,13.0,13.0,16.675288461538464,8004.138461538463,Overstock,Apply Discount
ORD50450,2024-04-09,5004,Business Strategy,Books,BrightPages,CUST3042,Repeat,South,Bangalore,Karnataka,10,850,12,189,99,Card,Warehouse,Delivered,No,4.4,Mobile,MEGA5,D,High repeat orders,Yes,4,9,1,100,15,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,10.0,7.0,8.0,7.0,8.333333333333334,7.142857142857143,1.5735915849388868,6.777777777777778,6.777777777777778,9.412679658529564,8000.777709750129,Overstock,Apply Discount
ORD50451,2024-04-09,3001,Yoga Mat,Health,FlexFit,CUST3018,New,East,Kolkata,West Bengal,4,1445,0,130,0,Card,Warehouse,Delivered,No,4.6,Mobile,MEGA5,A,Discount-driven sales,No,4,9,1,100,15,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,3.0,8.0,10.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,24.0,4.0,5.0,4.0,4.0,4.333333333333333,4.142857142857143,0.377964473009227,4.76,4.76,4.308621211304016,6225.957650334302,Overstock,Apply Discount
ORD50453,2024-04-09,2004,Travel Hoodie,Fashion,ModaCrew,CUST3054,New,North,Chandigarh,Delhi,2,2790,12,63,103,COD,Direct,Delivered,No,3.5,Desktop,Unknown,C,Discount-driven sales,Yes,4,9,1,100,15,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,2.0,2.0,2.0,2.0,2.0,0.5773502691896257,1.894736842105263,1.894736842105263,2.098275308338067,5854.188110263208,Overstock,Apply Discount
ORD50452,2024-04-09,1005,Power Bank,Electronics,ByteCraft,CUST3036,VIP,East,Bhubaneswar,West Bengal,6,2725,5,189,0,NetBanking,Direct,Delivered,No,4.1,Desktop,Unknown,D,Seasonal demand,No,4,9,1,100,15,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1.0,3.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,5.0,7.0,5.0,8.0,5.666666666666667,6.571428571428571,1.272418020560705,5.793103448275862,5.793103448275862,5.868244159722545,15990.965335243936,Overstock,Apply Discount
ORD50461,2024-04-10,3002,Protein Powder,Health,NutriCore,CUST3066,Repeat,North,Delhi,Delhi,7,1260,0,97,0,NetBanking,Marketplace,Delivered,No,3.8,Tablet,Unknown,C,Seasonal demand,No,4,10,2,101,15,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,3.0,15.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,15.0,6.0,5.0,6.0,6.0,5.666666666666667,5.285714285714286,0.9511897312113403,5.944444444444445,5.944444444444445,5.634229059318301,7099.128614741059,Overstock,Apply Discount
ORD50458,2024-04-10,5005,Exam Guide,Books,ReadSphere,CUST3050,VIP,North,Lucknow,Delhi,19,480,10,289,103,COD,Warehouse,Processing,No,3.2,Mobile,Unknown,D,Premium segment,No,4,10,2,101,15,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.0,16.0,11.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,8.0,17.0,12.0,21.0,13.0,16.666666666666668,14.571428571428571,3.309438162646489,13.25,13.25,17.409056372549024,8356.347058823532,Overstock,Apply Discount
ORD50460,2024-04-10,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3048,New,North,Delhi,Delhi,6,1985,0,151,103,COD,Warehouse,Delivered,No,4.1,Tablet,SAVE15,A,Stable demand,Yes,4,10,2,101,15,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,1.0,17.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,7.0,4.0,4.0,5.333333333333333,5.142857142857143,1.214985792587913,4.777777777777778,4.777777777777778,5.476192618188396,10870.242347103966,Overstock,Apply Discount
ORD50459,2024-04-10,4001,Coffee Press,Kitchen,MealMint,CUST3064,New,North,Jaipur,Delhi,3,1625,10,149,0,NetBanking,Direct,Shipped,No,3.3,Mobile,MEGA5,C,Discount-driven sales,No,4,10,2,101,15,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,4.0,12.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.142857142857143,0.37796447300922775,3.0,3.0,3.0563908339382913,4966.635105149723,Overstock,Apply Discount
